caseid,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
sub-strokecase0011,0.8273094538657696,0.38635545551889755,26.802192400064854,69.37184920572165,58.9406481131655,149.85659811966906,96.17692030835673,149.86994361779148,10894.625,57.39198668004409,0.4043597247779566,5877.479048153926,0.5394842913963469,11037.0,2.5518108878504844,5.011048511336147,157650.08796028557,-3.203426503814917e-16,1.3652231180570689,2.746573159483013,7.66241443589381,0.7698202471986589,3.661139661962227,3.4898678609115352,0.7880320446479065,6.874382391245904,0.5603978037284221,3.7793889365770434,0.515081386917544,157650.08796028557,1.0,0.879837109528063,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1921.3076923076924,1.0,0.0,1.0,58.6359066346453,58.6359066346453,58.6359066346453,1.0,3.707784260461552,185.5393604425558,0.09297196479790584,0.17407879788961605,20.631506881018204,0.18820026214307792,0.18820026214307792,0.18820026214307792,10.0,1.0,0.0,1.0,5169242.7,5169242.7,5169242.7,1.0,1.2,0.12,0.005613168715331582,0.005613168715331582,0.005613168715331582,3.1219280948873593,0.000906043308870164,3951089.0100000002,3.2990568596274197,2280.4253873335147,0.20661641635711828,28.02262942699783,11037.0,0.0,1.0,533.1011144332699,533.1011144332699,533.1011144332699,1.0,0.0025918419684464026,0.0025918419684464026,0.0025918419684464026,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0012,0.658750430684739,0.40315891454728287,6.0740215775180255,15.066072852038246,12.649110640673518,13.92838827718412,14.422205101855956,18.2208671582886,429.0416666666667,9.92478198000785,0.6395644694726285,430.12971172570855,1.002535989260659,443.0,3.1367472163601477,7.110700414816095,11878.714504580908,-3.203426503814917e-16,2.1688524855110245,2.2923960814687843,8.51317161124692,1.2169284216376524,4.967895928233435,4.902918311599302,1.534467048083443,6.978704563163476,0.906473866649632,5.178248155571462,0.23195072728588004,11878.714504580908,1.0,2.134264006920903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,140.3846153846154,1.0,0.0,1.0,15.649771593424846,15.649771593424846,15.649771593424846,1.0,2.5579719477770606,29.901896416895433,0.2012139169847469,0.3168952943219309,3.3871195979581925,0.2702090157230035,0.2702090157230035,0.2702090157230035,1.0,1.0,0.0,1.0,196249.0,196249.0,196249.0,1.0,1.0,1.0,5.095567365948362e-06,5.095567365948362e-06,5.095567365948362e-06,-3.203426503814917e-16,0.002257336343115124,0.0,4.14651182217193,27.75395033860045,0.0626500007643351,27.595116408236475,443.0,0.0,1.0,379.55981941309255,379.55981941309255,379.55981941309255,1.0,0.003745851136397169,0.003745851136397169,0.003745851136397169,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0013,0.6213470625829466,0.31944117652419773,31.070021992740035,97.26367255095077,113.74093370462545,124.23365083583433,114.6298390472568,130.93891705677117,28442.125,60.434497235562844,0.26404465401881344,17065.333216332452,0.6000020468348427,28848.0,3.5518908053007205,8.429387197618018,1048011.7094353777,-3.203426503814917e-16,2.559808890984441,3.1667435551330803,13.735829507656938,1.5287088781627285,5.71867705062261,5.398262675261236,0.14982882515193097,13.586000682505007,1.0754262311577227,6.027333370066427,0.6177060933547596,1048011.7094353777,1.0,3.6254803445986012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,5528.461538461538,1.0,0.0,1.0,52.3010101660952,52.3010101660952,52.3010101660952,1.0,3.6367846336655467,601.9260320510997,0.1054673345073101,0.19164106830496183,21.450750557290725,0.20231186476895274,0.20231186476895274,0.20231186476895274,25.0,1.0,0.0,1.0,19555437.6,19555437.6,19555437.6,1.0,1.08,0.0432,0.003933479708773226,0.003933479708773226,0.003933479708773226,4.563856189774716,0.0008666112035496395,18223906.233600006,3.5715158442389887,4413.946200776483,0.15300700917833068,28.13281107487398,28848.0,0.0,1.0,512.8957293399889,512.8957293399889,512.8957293399889,1.0,0.0027046984740062264,0.0027046984740062264,0.0027046984740062264,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0014,0.7539452572277611,0.34267024725256595,47.622927766929685,138.9759634772992,122.03687967167957,112.44554237496477,84.20213774008353,123.13407326974935,12033.916666666666,104.78026853236827,0.2772549482927387,9159.59247640416,0.7611480725785448,12176.0,3.4584751474141724,8.274768525682015,448070.6586200694,-3.203426503814917e-16,2.94987381323112,2.8748796995126615,13.706848294453781,1.5319989746247122,5.771712388494554,5.731189382509666,1.4734752437433905,12.23337305071039,1.1505435345676207,6.066258782476357,0.47742982172677007,448070.6586200694,1.0,3.486831720470041,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,2972.846153846154,1.0,0.0,1.0,28.197605696960263,28.197605696960263,28.197605696960263,1.0,3.211310568529425,414.3551797515263,0.13455682400819377,0.24415622157080769,9.070809616253106,0.22776728137519514,0.22776728137519514,0.22776728137519514,12.0,1.0,0.0,1.0,2643252.0,2643252.0,2643252.0,1.0,1.0,0.08333333333333333,0.00014431222210839855,0.00014431222210839855,0.00014431222210839855,3.5849625007211516,0.0009855453350854138,1613703.5555555555,3.9232689493846666,1122.7020367936925,0.0922061462544097,29.33992396990439,12176.0,0.0,1.0,455.8424770039422,455.8424770039422,455.8424770039422,1.0,0.003094064018958778,0.003094064018958778,0.003094064018958778,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0015,0.8953952687118606,0.3970563460438763,16.466546851087962,41.47156194619376,37.73592452822641,50.24937810560445,61.68468205316454,74.1215218408257,13019.916666666666,37.13344035271273,0.5608061306033727,4772.473309817661,0.3665517554375792,13090.0,3.293535000669572,9.297587718518734,560378.7258395748,-3.203426503814917e-16,3.871737737633074,1.9620293447788384,11.76860191987728,1.9618865520157671,6.134564855044967,5.9986973386593485,0.47517363415482006,11.29342828572246,1.5463745097478254,6.542910752744418,0.115063094218204,560378.7258395748,1.0,5.176795157625643,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1549.2307692307693,1.0,0.0,1.0,126.84080482846572,126.84080482846572,126.84080482846572,1.0,4.13475424970668,110.42556006263456,0.06761641005327766,0.11835223599929481,41.41371436958537,0.12860039759294867,0.12860039759294867,0.12860039759294867,2.0,1.0,0.0,1.0,84323506.0,84323506.0,84323506.0,1.0,1.0,0.5,4.6230775613403686e-05,4.6230775613403686e-05,4.6230775613403686e-05,0.9999999999999993,0.00015278838808250572,41486481.0,2.729026136102949,4302.891061879297,0.3287158947195796,20.887247538782162,13090.0,0.0,1.0,593.1896103896104,593.1896103896104,593.1896103896104,1.0,0.0021072323909406584,0.0021072323909406584,0.0021072323909406584,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0016,0.06955934816094649,0.050610979307900913,4.602509251487083,90.93894871084981,7.615773105863909,8.06225774829855,7.615773105863909,52.97169055259611,181.41666666666666,6.325653994768458,0.6447076719617529,240.3842863089635,1.3250397040457338,194.0,2.773073714100633,7.159540689844945,4870.340883274757,-3.203426503814917e-16,2.471615416735648,2.5053380956512834,9.293108348098189,1.3615986125014394,4.7348702833652245,4.525948542004842,2.169850260469232,7.123258087628956,1.0150749975045399,5.010474020867428,0.5847302906558465,4870.340883274757,1.0,2.6858533134923346,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,78.53846153846153,1.0,0.0,1.0,8.193931546541366,8.193931546541366,8.193931546541366,1.0,2.0189097505876985,22.359388655282398,0.27278960604801983,0.40483743061062644,1.2659387711808547,0.3275804889603221,0.3275804889603221,0.3275804889603221,2.0,1.0,0.0,1.0,9410.0,9410.0,9410.0,1.0,1.0,0.5,0.000106315113205146,0.000106315113205146,0.000106315113205146,0.9999999999999993,0.010309278350515464,1.0,4.168096166833277,12.072164948453608,0.062227654373472205,24.455521309384633,194.0,0.0,1.0,295.8556701030928,295.8556701030928,295.8556701030928,1.0,0.00491939801735896,0.00491939801735896,0.00491939801735896,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0017,0.860292179272283,0.5058528790248791,27.907711711689966,55.169621186078885,79.20227269466452,90.07774419910837,83.67795408588812,107.07940978544848,15112.833333333334,47.46199363979811,0.34700160506291444,8518.894426511366,0.5636861228213129,15233.0,3.07727709173738,6.5808783360913505,332928.0945571385,-3.203426503814917e-16,1.6903751358588077,3.6261128799045848,11.078660858777296,1.0718465413777147,4.47380865692774,4.140259917459515,0.44190245890271335,10.636758399874582,0.7345644868469023,4.675009541140114,0.8516320677301485,332928.0945571385,1.0,1.8407503109495078,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,2774.076923076923,1.0,0.0,1.0,56.77795878533285,56.77795878533285,56.77795878533285,1.0,3.69371293394708,292.45266057641254,0.10157812683276855,0.1821096910048528,21.98532182471965,0.19034062548273017,0.19034062548273017,0.19034062548273017,10.0,1.0,0.0,1.0,19946149.7,19946149.7,19946149.7,1.0,1.0,0.1,0.0030014175655682807,0.0030014175655682807,0.0030014175655682807,3.3219280948873595,0.0006564695069914003,17625706.810000002,3.4290300646581606,2686.5436223987394,0.17636339673069912,27.24834681882647,15233.0,0.0,1.0,522.985163789142,522.985163789142,522.985163789142,1.0,0.0026000294415449744,0.0026000294415449744,0.0026000294415449744,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0018,0.6467199178230286,0.5562621153776228,9.446681874953926,16.982428991305607,19.313207915827967,19.235384061671343,13.601470508735444,21.77154105707724,1035.9166666666667,10.982875081692583,0.7010088041565503,706.2804726933505,0.6817927497643155,1054.0,3.804397994856329,6.479376493572148,26911.643865004193,-3.203426503814917e-16,1.4990403545158868,2.8971887406812242,8.394197379125867,0.8662562353218773,4.940767882394934,4.703542914188629,1.9431142029791937,6.451083176146673,0.6200119725758271,5.053005931337229,0.6625354091818721,26911.643865004193,1.0,1.1216816744238898,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,229.84615384615384,1.0,0.0,1.0,32.11589711315901,32.11589711315901,32.11589711315901,1.0,3.116952929880739,30.32927056841396,0.12765637754960396,0.21807035469274563,7.835245994512021,0.19944143137460058,0.19944143137460058,0.19944143137460058,1.0,1.0,0.0,1.0,1110916.0,1110916.0,1110916.0,1.0,1.0,1.0,9.001580677566981e-07,9.001580677566981e-07,9.001580677566981e-07,-3.203426503814917e-16,0.0009487666034155598,0.0,3.761866174951823,124.27514231499052,0.11790810466317886,29.667078338956323,1054.0,0.0,1.0,484.64326375711573,484.64326375711573,484.64326375711573,1.0,0.0029047996149015255,0.0029047996149015255,0.0029047996149015255,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0019,0.5789526250079868,0.35158475504275283,34.85970238139042,99.15021024489947,104.93807697875924,88.40814442120137,101.41498903022176,113.19893992436502,68154.79166666667,57.40327449137833,0.32794569324988404,24604.419459162884,0.3610079182619889,68435.0,4.425336032753483,8.639305070009234,3208553.96520476,0.0002557920835415461,2.2714492789448926,8.589590510136286,22.48914146290635,1.3634589526446164,6.605161438033101,6.598644930936721,-0.14099178705605836,22.63013324996241,0.935714566276409,6.847239808590276,1.024530157098657,3208553.96520476,0.9999707756151797,3.256535373863888,3.9999747353962083,1.2631471438764869e-05,-1.26316790445056e-05,1.2632094276478084e-05,1.2632301895879549e-05,0.2307629145663777,1.2632301895879549e-05,0.00021899485826183793,1.2632094276478084e-05,0.9999936838490521,0.9999936838490521,0.999997473539621,0.9999957892327014,-4.969647597751831e-07,1.0728914717029487e-05,1.2632301895879549e-05,1.9999936838490522,0.9999747357076372,0.0002316271601574711,0.9999873676981039,0.00021899485826183793,6.3160990430894064e-06,7932.2310353775765,0.9997338907017685,0.00013305464911567407,3.9996007797894384,151.01322757464038,604.052511078351,37.75340669871274,0.2500998050526405,4.413685366070938,526.7524239193243,0.06312609114541189,0.1159382007632172,63.179799570813394,0.1486198397224414,0.5940801386792036,0.03725476498325083,14.125,0.8828125,0.05859375,3.8125,269498878.1875,1077995512.5625,67374719.59375,0.296875,1.0,0.0625,0.06486785196034818,0.07197140784139276,0.06309196299008707,3.9999999999999947,0.00023379849492218894,251204545.27734375,2.7436529761588253,22208.220545042743,0.3245155336456892,20.405447836318462,68433.00002922482,1.461219241022967e-05,3.999956162782202,595.7147804486009,2382.8590779571855,148.92870607145466,0.2500109593044495,0.0021117186585104188,0.008403037416243766,0.0005388889690770823,0.16215326314307996,1.5417850675736027,1.8955178954526013e-05,3.5200655169263585e-10,1.2131551872393032
sub-strokecase0020,0.4838346605005636,0.34654762693801455,18.0348913815958,52.04159538169805,32.31098884280702,48.662100242385755,91.0823802938856,91.08786966440702,8754.958333333334,25.179527633411578,0.6019842754276027,3412.466262568012,0.389775271639558,8810.0,3.4638836500598487,7.431608799972824,274867.86560862616,-3.203426503814917e-16,2.4478230532531784,2.210456755931083,10.10212440870458,1.272862924916121,5.380716376582961,5.325537211131156,0.9887396334500869,9.113384775254492,0.9844068495773144,5.585654009699814,0.15936680592414748,274867.86560862616,1.0,2.2474219908475366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1112.6153846153845,1.0,0.0,1.0,101.43214795391435,101.43214795391435,101.43214795391435,1.0,4.050193308848427,77.0186568999627,0.0665734950747786,0.12629005500742163,28.7717400604609,0.12302718151281566,0.12302718151281566,0.12302718151281566,3.0,1.0,0.0,1.0,19583377.333333332,19583377.333333332,19583377.333333332,1.0,1.0,0.3333333333333333,1.2698120042768671e-05,1.2698120042768671e-05,1.2698120042768671e-05,1.5849625007211552,0.000340522133938706,10959366.222222224,2.758775018387068,2831.3759364358684,0.3213820586192813,22.301670091643356,8810.0,0.0,1.0,584.772077185017,584.772077185017,584.772077185017,1.0,0.002163194892746235,0.002163194892746235,0.002163194892746235,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0021,0.5683164812302333,0.21642010688283675,30.926600009666753,142.90077042799666,127.57742747053649,96.08329719571451,104.80935072788114,142.36221408786813,17306.75,81.21286301472843,0.2923368762916286,11068.213704797872,0.6395316107760193,17574.0,3.8045492909323833,8.94404800810652,727702.2591223232,-3.203426503814917e-16,3.235092093434199,2.186102808677977,11.636524354335394,1.6898842856577332,6.123644213891904,5.811120633840153,0.43222853025225877,11.204295824083136,1.3039727801499867,6.434896270720047,0.3623279080171525,727702.2591223232,1.0,3.9088715565949723,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,3571.5384615384614,1.0,0.0,1.0,46.64975098518593,46.64975098518593,46.64975098518593,1.0,3.4956464643777942,445.63438215838687,0.12057304439593401,0.20322854566623771,19.25704287498746,0.22561850431763966,0.22561850431763966,0.22561850431763966,10.0,1.0,0.0,1.0,10853034.4,10853034.4,10853034.4,1.0,1.0,0.1,0.00025654450079991146,0.00025654450079991146,0.00025654450079991146,3.3219280948873595,0.0005690224194833276,7764579.640000001,3.6301571024624115,2515.4125412541252,0.1431326130223128,29.145620148245264,17574.0,0.0,1.0,500.7327870718106,500.7327870718106,500.7327870718106,1.0,0.0027890047207879075,0.0027890047207879075,0.0027890047207879075,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0022,0.40039105507372014,0.22853981602448833,9.104266509354089,39.83667558557304,31.38470965295043,30.463092423455635,22.360679774997898,35.73513677041127,1239.25,15.950248568337098,0.5059340323332389,1102.7985398525268,0.8898919022412966,1279.0,1.8472910310697486,4.695408918040586,14419.353316050801,-3.203426503814917e-16,1.4094181242974733,3.388412637469262,6.9989565345491185,0.8937454581058527,3.1600733892796806,3.0183013191908437,0.2306017603416656,6.768354774207453,0.6092831026422114,3.3576669778360486,0.5874707612154774,14419.353316050801,1.0,1.2878637084170994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,364.3076923076923,1.0,0.0,1.0,20.5189066875475,20.5189066875475,20.5189066875475,1.0,2.798368739157705,65.03045641923826,0.17134069449949807,0.2848379142358814,5.0441765392639,0.24622500472002543,0.24622500472002543,0.24622500472002543,2.0,1.0,0.0,1.0,424212.5,424212.5,424212.5,1.0,1.0,0.5,2.736749089594843e-06,2.736749089594843e-06,2.736749089594843e-06,0.9999999999999993,0.001563721657544957,15252.25,3.909382212260174,115.51915559030492,0.0903199027289327,30.431897721111035,1279.0,0.0,1.0,414.3651290070367,414.3651290070367,414.3651290070367,1.0,0.00348862602904716,0.00348862602904716,0.00348862602904716,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0023,0.7927516737823639,0.4996552829777804,61.260241739538124,122.60501154805634,132.4009063413087,142.76203977248295,136.34148304899725,145.22396496446444,481047.125,97.1953281188277,0.555601971140392,53437.41348137136,0.11108561033676558,481588.0,0.5019117217746517,5.151490068453514,5066545.185649105,0.10098049988973978,2.4480128252115856,4.489864596610576,16.376616459745488,1.4558858426470993,2.6604915101173914,2.377415123905777,-0.8843989600507083,17.261015419796195,1.0155222809172824,3.243531587431983,1.0072058723475665,5066545.185649105,0.9740574998393621,3.442282083262324,3.956156426788017,0.07577299554590483,-0.04580958321518174,0.03141045226247701,0.015884759817303157,0.3266775985298668,0.015884759817303157,0.11743890809975384,0.015627757577493663,0.9920576200913486,0.9920576200913486,0.9968230480365393,0.9947050800608987,-0.1737249674923153,0.1746898868657194,0.015884759817303157,1.9880329355655562,0.9607246363826163,0.17077790259192321,0.9800905556569046,0.1548931427746204,0.011823803019945041,17595.58095355875,0.7032283614034809,0.14838581929825947,3.4553424427404686,926.0772453415923,3702.686109385002,231.92502933073976,0.3861643893148828,5.54539738364265,1566.444106484711,0.06086416684470287,0.051716884077740236,491.53071383205264,0.22890268533920202,0.5051156012550382,0.15984945636024298,460.3389121338912,0.9630521174349188,0.01847394128254057,1.0564853556485356,463140546.8158996,1852556332.6443515,115786600.35878661,0.9858786610878661,60.83682008368201,0.12727368218343516,0.3497230151173778,0.349760141787707,0.3497137334497955,4.130718897982178,0.0009925496482470493,462125477.9194166,1.5459478376494058,309302.6718107594,0.642255770099669,12.703167207102565,469094.40323263867,0.012971250080318979,3.960567954351022,670.9007159646835,2679.8148085085177,168.67219282872497,0.2598580114122445,0.0023174973951189818,0.007107456090873841,0.001120007721180267,1006.9143403734587,0.00025327689796054737,0.01639678719995266,0.00021929993080413408,0.0002456392013172387
sub-strokecase0024,0.5175173769974587,0.27905680616013817,24.05073100365143,86.18578896029432,96.26006440887103,109.22453936730518,111.28791488746656,128.0859086707043,23699.875,44.60264343718806,0.41070937776283645,9715.091057771362,0.40992161594824283,23909.0,3.0437786744150586,6.738693954880805,639453.1383422207,-3.203426503814917e-16,2.1934441150708257,3.178095662223191,11.403539769826326,1.228659995788055,4.947094121928136,4.90131196585073,0.607540264387484,10.795999505438841,0.8921319815905087,5.171584862380203,0.381761229830486,639453.1383422207,1.0,2.2715497375841456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,3166.076923076923,1.0,0.0,1.0,108.32157018388924,108.32157018388924,108.32157018388924,1.0,4.146014948850635,232.07475098735947,0.07018854967088681,0.13242197177117082,41.77270881348612,0.15887994740957592,0.15887994740957592,0.15887994740957592,14.0,1.0,0.0,1.0,33096410.64285714,33096410.64285714,33096410.64285714,1.0,1.0,0.07142857142857142,0.0026436936745858,0.0026436936745858,0.0026436936745858,3.8073549220576,0.0005855535572378602,30179878.596938774,2.8081209413768917,7532.194863858798,0.31503596402437567,23.877765331936075,23909.0,0.0,1.0,578.8113681040612,578.8113681040612,578.8113681040612,1.0,0.0022499003771251453,0.0022499003771251453,0.0022499003771251453,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0025,0.4582302029401103,0.3914603630732738,25.062779732587764,64.0237993339226,95.01578816175763,42.5440947723653,43.174066289845804,102.34256201600583,7654.0,29.33763856178025,0.4943898231591693,3799.0374438128692,0.4963466741328546,7718.0,5.091073917622115,10.045617670873424,492535.1448279142,-3.203426503814917e-16,3.138800043336426,2.3136572283720214,11.718676534867441,1.640225637581698,7.754379672667989,8.038526723638933,0.9466378750482147,10.772038659819227,1.2710809085759847,7.9885181340610085,-0.41670987758957645,492535.1448279142,1.0,3.6860178703350894,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1233.3846153846155,1.0,0.0,1.0,68.53706763634305,68.53706763634305,68.53706763634305,1.0,3.776822910557118,111.19238699558215,0.08629056460157399,0.15980624713457053,22.927107284026246,0.16295790664085355,0.16295790664085355,0.16295790664085355,4.0,1.0,0.0,1.0,11730582.5,11730582.5,11730582.5,1.0,1.0,0.25,2.5293758568824342e-05,2.5293758568824342e-05,2.5293758568824342e-05,1.9999999999999987,0.0005182689816014512,8007612.25,3.2203948385258645,1693.2754599637212,0.21939303705153163,25.55696617505875,7718.0,0.0,1.0,547.4527079554289,547.4527079554289,547.4527079554289,1.0,0.0024119943304390427,0.0024119943304390427,0.0024119943304390427,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0026,0.5756533104199928,0.4411280649601859,36.047780408843664,81.71726823161244,91.08786966440702,92.09777413162601,98.47842403288143,110.14081895464551,3372.8333333333335,47.0408159760062,0.36097416923317877,3013.0378438610064,0.8933254466159034,3484.0,3.548075956900076,7.934827071107161,108923.199701419,-3.203426503814917e-16,2.0469351853527264,3.8950751133217767,12.057448066625843,1.346981834137424,5.316080864845611,4.893480268164838,1.0477741387114587,11.009673927914385,0.8915176111640691,5.591407209914983,1.0540945400285135,108923.199701419,1.0,3.003118825511608,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,982.5384615384615,1.0,0.0,1.0,19.939705115003164,19.939705115003164,19.939705115003164,1.0,2.876282803713382,161.24739127279807,0.15787892513589757,0.2820144837940475,5.306086692976335,0.25340124936875513,0.25340124936875513,0.25340124936875513,10.0,1.0,0.0,1.0,318023.4,318023.4,318023.4,1.0,1.0,0.1,0.0007623690815284118,0.0007623690815284118,0.0007623690815284118,3.3219280948873595,0.0028702640642939152,196640.84,4.063913201130374,264.0849598163031,0.07579935700812374,32.0537049144457,3484.0,0.0,1.0,418.8691159586682,418.8691159586682,418.8691159586682,1.0,0.003557491549951765,0.003557491549951765,0.003557491549951765,0.0,1000000.0,0.0,0.0,0.0
